recordKey,detailId,mediaId,mediaType,inventoryNumber,yearRaw,field,hitType,category,matchedTerm,matchedTermNormalized,canonicalName,matchSource,stmGazetteerId,ambiguityCount,title,snippet,lowHangingSpecific,reviewBucket
f297a6e6-af29-6309-4d3e-01d69a3c0190::3ba01421-d48a-b36b-bb3a-cf9905def173,f297a6e6-af29-6309-4d3e-01d69a3c0190,3ba01421-d48a-b36b-bb3a-cf9905def173,video,SR-NA_02_1073,Onbekend,personsRaw,person,person,muziekdocent Rozenblad,muziekdocent rozenblad,muziekdocent Rozenblad,nas-persons-field,,1,AVL.onderwijs in ontwikkeling,muziekdocent Rozenblad,true,high-precision
f3930b38-4f09-07c1-dd68-5b8207d588d6::646c0cec-34e5-d293-a74c-18b207d7c43f,f3930b38-4f09-07c1-dd68-5b8207d588d6,646c0cec-34e5-d293-a74c-18b207d7c43f,video,SR-NA_02_1364,Onbekend,personsRaw,person,person,Paul Somohardjo,paul somohardjo,Paul Somohardjo,nas-persons-field,,1,Somohardjo spreekt over de verdeel- en heerspolitiek van Bouterse,Paul Somohardjo,true,high-precision
f4358ae9-6640-9848-20a1-610ffdc03af9::76b79c12-2fab-0d27-f757-2841a77a41b9,f4358ae9-6640-9848-20a1-610ffdc03af9,76b79c12-2fab-0d27-f757-2841a77a41b9,video,NAS_055______-NAS3000NAMC,25 november 1976,personsRaw,person,person,Johan Ferrier,johan ferrier,Johan Ferrier,nas-persons-field,,1,Films_Johan_Henri_Eliza_Ferrier_04,Johan Ferrier,true,high-precision
f457e89a-0815-0576-01d5-1143e2b2fe8c::28bb75fe-2fec-985c-be92-9272fe9e5f64,f457e89a-0815-0576-01d5-1143e2b2fe8c,28bb75fe-2fec-985c-be92-9272fe9e5f64,image,SR-NA_01_0213,Onbekend,title,place,street,Drambrandersgracht,drambrandersgracht,Drambrandersgracht,paramaribo-street-standardization,,1,Pompgemaal Drambrandersgracht,Pompgemaal Drambrandersgracht,true,high-precision
f457e89a-0815-0576-01d5-1143e2b2fe8c::28bb75fe-2fec-985c-be92-9272fe9e5f64,f457e89a-0815-0576-01d5-1143e2b2fe8c,28bb75fe-2fec-985c-be92-9272fe9e5f64,image,SR-NA_01_0213,Onbekend,description,place,street,Drambrandersgracht,drambrandersgracht,Drambrandersgracht,paramaribo-street-standardization,,1,Pompgemaal Drambrandersgracht,Bouwwerkzaamheden aan het pompgemaal te Drambrandersgracht,true,high-precision
f4b3024e-5427-49fd-620d-4e80c2476f12::cd537617-aa89-9c78-cd02-e6f4014d40ca,f4b3024e-5427-49fd-620d-4e80c2476f12,cd537617-aa89-9c78-cd02-e6f4014d40ca,video,NAS_051______-NAS3000MTOX,19 augustus 1975,description,place,street,Het Plein,het plein,Gouvernementsplein,paramaribo-street-standardization,,1,Films_Johan_Henri_Eliza_Ferrier_02,Heli's landen op het plein 19/8; Reis naar Avanavero;Joan en JHEF op Coeroeni; Joan's laatste dag; Betoging VHP jongeren; Zanderij. Poetiepoetie;,true,high-precision
f4b3024e-5427-49fd-620d-4e80c2476f12::cd537617-aa89-9c78-cd02-e6f4014d40ca,f4b3024e-5427-49fd-620d-4e80c2476f12,cd537617-aa89-9c78-cd02-e6f4014d40ca,video,NAS_051______-NAS3000MTOX,19 augustus 1975,description,place,street,Plein,plein,Gouvernementsplein,paramaribo-street-standardization,,1,Films_Johan_Henri_Eliza_Ferrier_02,Heli's landen op het plein 19/8; Reis naar Avanavero;Joan en JHEF op Coeroeni; Joan's laatste dag; Betoging VHP jongeren; Zanderij. Poetiepoetie;,true,high-precision
f4b3024e-5427-49fd-620d-4e80c2476f12::cd537617-aa89-9c78-cd02-e6f4014d40ca,f4b3024e-5427-49fd-620d-4e80c2476f12,cd537617-aa89-9c78-cd02-e6f4014d40ca,video,NAS_051______-NAS3000MTOX,19 augustus 1975,description,place,river,Coppename,coppename,Coppename,stm-gazetteer,stm-00216,1,Films_Johan_Henri_Eliza_Ferrier_02,"loemen; Drumband wedstrijd, Jeugd Spektakel '75; Varen naar Coppename, bezoek aan Batavia; Apen in de tuin; Kijkje in Gouverneurshuis; Groenhart in bloei; Bureau.",true,high-precision
f4b3024e-5427-49fd-620d-4e80c2476f12::cd537617-aa89-9c78-cd02-e6f4014d40ca,f4b3024e-5427-49fd-620d-4e80c2476f12,cd537617-aa89-9c78-cd02-e6f4014d40ca,video,NAS_051______-NAS3000MTOX,19 augustus 1975,description,place,plantation,Batavia,batavia,Batavia,stm-gazetteer,stm-02099,1,Films_Johan_Henri_Eliza_Ferrier_02,"rijd, Jeugd Spektakel '75; Varen naar Coppename, bezoek aan Batavia; Apen in de tuin; Kijkje in Gouverneurshuis; Groenhart in bloei; Bureau.",true,high-precision
f4b3024e-5427-49fd-620d-4e80c2476f12::cd537617-aa89-9c78-cd02-e6f4014d40ca,f4b3024e-5427-49fd-620d-4e80c2476f12,cd537617-aa89-9c78-cd02-e6f4014d40ca,video,NAS_051______-NAS3000MTOX,19 augustus 1975,personsRaw,person,person,Johan Ferrier,johan ferrier,Johan Ferrier,nas-persons-field,,1,Films_Johan_Henri_Eliza_Ferrier_02,Johan Ferrier,true,high-precision
f61446cf-3bcb-13ec-2cad-d21468523bcf::a4c0b8e0-53cd-1516-e95b-0b8dd1a2d144,f61446cf-3bcb-13ec-2cad-d21468523bcf,a4c0b8e0-53cd-1516-e95b-0b8dd1a2d144,video,SR-NA_02_1361,Onbekend,personsRaw,person,person,Gregory Rusland,gregory rusland,Gregory Rusland,nas-persons-field,,1,Gregory Rusland over onderwijs,Gregory Rusland,true,high-precision
f704ce05-d4f5-2b90-f264-e77b3b5d29e8::1a44ed15-585e-a286-0828-49c79728f124,f704ce05-d4f5-2b90-f264-e77b3b5d29e8,1a44ed15-585e-a286-0828-49c79728f124,video,SR-NA_02_1389,Onbekend,personsRaw,person,person,Keshopersad Gangarampanday,keshopersad gangarampanday,Keshopersad Gangarampanday,nas-persons-field,,1,Keshopersad Gangaram Panday,Keshopersad Gangarampanday,true,high-precision
f7691955-797b-a7f7-75c2-111c8da74329::9fe5d53d-3047-8b81-6585-a3739c8d89e8,f7691955-797b-a7f7-75c2-111c8da74329,9fe5d53d-3047-8b81-6585-a3739c8d89e8,image,SR-NA_03_088_001,1980,description,place,river,Nickerierivier,nickerierivier,Nickerierivier,stm-gazetteer,stm-00035,1,"NVD-nieuws, no 6 van 18-31 december 1980",adviescollege geïnstalleerd Aanbesteding bouw brug over de Nickerierivier nabij klein Henar in het kader van de uitvoering van het urgentieprogramma Forse bedragen voor watervoorziening Einde s,true,high-precision
f83830c2-f1ce-56fd-4fd1-cf07580fe995::f4fe4df5-8998-b7b8-1dfd-f8426466ede1,f83830c2-f1ce-56fd-4fd1-cf07580fe995,f4fe4df5-8998-b7b8-1dfd-f8426466ede1,image,SR-NA_01_0068,Mei 1970,title,place,river,Para,para,Para,stm-gazetteer,stm-00290,1,Distrikt Para onderwater,Distrikt Para onderwater,true,high-precision
f83830c2-f1ce-56fd-4fd1-cf07580fe995::f4fe4df5-8998-b7b8-1dfd-f8426466ede1,f83830c2-f1ce-56fd-4fd1-cf07580fe995,f4fe4df5-8998-b7b8-1dfd-f8426466ede1,image,SR-NA_01_0068,Mei 1970,description,place,river,Para,para,Para,stm-gazetteer,stm-00290,1,Distrikt Para onderwater,Distrikt Para onderwater,true,high-precision
f83830c2-f1ce-56fd-4fd1-cf07580fe995::f4fe4df5-8998-b7b8-1dfd-f8426466ede1,f83830c2-f1ce-56fd-4fd1-cf07580fe995,f4fe4df5-8998-b7b8-1dfd-f8426466ede1,image,SR-NA_01_0068,Mei 1970,keywords,place,river,Para,para,Para,stm-gazetteer,stm-00290,1,Distrikt Para onderwater,Ministerie van Binnenlandse Zaken | Distrikt Para | Para Onderwater,true,high-precision
f8eaf991-3f4e-6b98-3120-4441d0fd8ae7::57b03a7c-f92c-5f86-25e4-b65521d83430,f8eaf991-3f4e-6b98-3120-4441d0fd8ae7,57b03a7c-f92c-5f86-25e4-b65521d83430,video,SR-NA_02_0569,04 oktober 1988,title,place,street,Gravenstraat,gravenstraat,Gravenstraat,paramaribo-street-standardization,,1,Oranje Tuin Gravenstraat,Oranje Tuin Gravenstraat,true,high-precision
f8eaf991-3f4e-6b98-3120-4441d0fd8ae7::57b03a7c-f92c-5f86-25e4-b65521d83430,f8eaf991-3f4e-6b98-3120-4441d0fd8ae7,57b03a7c-f92c-5f86-25e4-b65521d83430,video,SR-NA_02_0569,04 oktober 1988,description,place,street,Gravenstraat,gravenstraat,Gravenstraat,paramaribo-street-standardization,,1,Oranje Tuin Gravenstraat,De Oranje Tuin tussen de Gravenstraat en de Nassylaan krijgt een schoonmaakbeurt als resultaat van een gesprek tussen minister Henk Alimahomed van Volksgezon,true,high-precision
f946642b-47a7-4286-b59c-fa3215b31e6a::fb6ff23c-80f7-24a4-265a-80d566ddb2ef,f946642b-47a7-4286-b59c-fa3215b31e6a,fb6ff23c-80f7-24a4-265a-80d566ddb2ef,image,SR-NA_01_0032,December 1970,description,place,street,Waterkant,waterkant,Waterkant,paramaribo-street-standardization,,1,Hoofdkantoor Sociale Zaken,van het gebouw van het ministerie van Sociale Zaken aan de Waterkant en de woning van de Minister aan de Tibitistraat,true,high-precision
f9ff8eba-052b-ec38-61ad-d85b16ce4a93::fc9b5103-eeda-e8ee-00ff-5ab524274ade,f9ff8eba-052b-ec38-61ad-d85b16ce4a93,fc9b5103-eeda-e8ee-00ff-5ab524274ade,image,SR-NA_03_089_029,aug-75,description,place,river,Nickerie,nickerie,Nickerie,stm-gazetteer,stm-00261,1,"Suriname nieuwsbrief, 27 juli t/m 3 aug. 1975",en-Henar nadert voltooiing Vordering schoolvoorzieningen in Nickerie Regering stelt 230 studiebeurzen beschikbaar Minister Cambridge reikt bosopzichtersdiploma uit,true,high-precision
fad8980b-d7fa-9f17-c1e7-6f137cd0b821::ebe7cbc8-efc8-f84e-7ac2-52d3a71417f5,fad8980b-d7fa-9f17-c1e7-6f137cd0b821,ebe7cbc8-efc8-f84e-7ac2-52d3a71417f5,video,SR-NA_02_0707,1989,title,place,street,Zwartenhovenbrugstraat,zwartenhovenbrugstraat,Zwartenhovenbrugstraat,paramaribo-street-standardization,,1,Omgevallen palmboom Zwartenhovenbrugstraat,Omgevallen palmboom Zwartenhovenbrugstraat,true,high-precision
fad8980b-d7fa-9f17-c1e7-6f137cd0b821::ebe7cbc8-efc8-f84e-7ac2-52d3a71417f5,fad8980b-d7fa-9f17-c1e7-6f137cd0b821,ebe7cbc8-efc8-f84e-7ac2-52d3a71417f5,video,SR-NA_02_0707,1989,description,place,street,Maagdenstraat,maagdenstraat,Maagdenstraat,paramaribo-street-standardization,,1,Omgevallen palmboom Zwartenhovenbrugstraat,"aat, ter hoogte van Theater Star, is omgevallen. Deze en de Maagdenstraat waren aan weerskanten beplant met palmbomen. Door achterstallig onderhoud en ouderdom vielen veel van de bomen om of gi",true,high-precision
fad8980b-d7fa-9f17-c1e7-6f137cd0b821::ebe7cbc8-efc8-f84e-7ac2-52d3a71417f5,fad8980b-d7fa-9f17-c1e7-6f137cd0b821,ebe7cbc8-efc8-f84e-7ac2-52d3a71417f5,video,SR-NA_02_0707,1989,description,place,street,Zwartenhovenbrugstraat,zwartenhovenbrugstraat,Zwartenhovenbrugstraat,paramaribo-street-standardization,,1,Omgevallen palmboom Zwartenhovenbrugstraat,"Een van de koningspalmbomen aan de Zwartenhovenbrugstraat, ter hoogte van Theater Star, is omgevallen. Deze en de Maagdenstraat waren aan weerskanten beplant met palmbomen. Door",true,high-precision
fb1d3a76-1a57-aeff-6a83-8774350789eb::27d4ccc5-90b5-6e05-ad9f-5e23724aa92a,fb1d3a76-1a57-aeff-6a83-8774350789eb,27d4ccc5-90b5-6e05-ad9f-5e23724aa92a,video,SR-NA_02_1016,Onbekend,personsRaw,person,person,Cliff Djamin,cliff djamin,Cliff Djamin,nas-persons-field,,1,Mogelijkheden voor brom- en fietspaden over de wijdenbosbrug,Cliff Djamin,true,high-precision
fb5dc249-ab8c-724c-f6e6-c49e6f5f4755::9fa89955-dd6a-2182-6f79-285152c21ff1,fb5dc249-ab8c-724c-f6e6-c49e6f5f4755,9fa89955-dd6a-2182-6f79-285152c21ff1,video,SR-NA_02_0719,Onbekend,description,place,plantation,Pearl,pearl,Pearl,stm-gazetteer,stm-01613,1,Vergadering over lonen leerkrachten,Bondssecertaris Pearl Antonius van de Katholieke Onderwijzersbond (KOB) praat over discrepantie tussen salarissen van leerkrachten en vergeli,true,high-precision
fc4f47e5-2855-437f-4c87-13084f9233bc::71e6713e-90be-8ecd-0636-0c7b2a01b07e,fc4f47e5-2855-437f-4c87-13084f9233bc,71e6713e-90be-8ecd-0636-0c7b2a01b07e,video,SR-NA_02_1034_001,Onbekend,description,place,river,Nickerie,nickerie,Nickerie,stm-gazetteer,stm-00261,1,Minister van Russel met districtcommissaris Ramadhin-deel 1,in een hart onder de riem om zijn taken als burgervader van Nickerie naar behoren uit te oefenen,true,high-precision
fc85d69e-fb9a-4702-b121-8d3892620e01::24fc9164-46b3-00f3-7c66-c69f5a84db8b,fc85d69e-fb9a-4702-b121-8d3892620e01,24fc9164-46b3-00f3-7c66-c69f5a84db8b,image,SR-NA_01_0201,Onbekend,description,place,street,Keizerstraat,keizerstraat,Keizerstraat,paramaribo-street-standardization,,1,Hotel Johnny,Hotel Johnny aan de keizerstraat,true,high-precision
ff572c45-083d-4be6-90a9-0a3ad8535b46::0cb914b0-66e8-1aaa-7ca3-f0ecd525bfaa,ff572c45-083d-4be6-90a9-0a3ad8535b46,0cb914b0-66e8-1aaa-7ca3-f0ecd525bfaa,image,SR-NA 01 0277,2007,description,place,plantation,Carolina,carolina,Carolina,stm-gazetteer,stm-01698,1,Carolinabrug ingestort,"a NV veroorzaakte in 2007 schade aan de brug nabij het dorp Carolina. Deze brug leidde naar dorpen als Redi Doti en Pierre Kondre, alsook naar Joden Savanna en Blaka Watra. In 2013 werd ki",true,high-precision
ff74d323-99d5-1913-d289-0509754938a5::eb6538f5-c62e-2f65-8e45-fa8174c67061,ff74d323-99d5-1913-d289-0509754938a5,eb6538f5-c62e-2f65-8e45-fa8174c67061,video,SR-NA_02_0004,Onbekend,personsRaw,person,person,Khudabux,khudabux,Khudabux,nas-persons-field,,1,"Interview met minister van Volksgezondheid, Rakieb Khudabux",Khudabux,true,high-precision
ff74d323-99d5-1913-d289-0509754938a5::eb6538f5-c62e-2f65-8e45-fa8174c67061,ff74d323-99d5-1913-d289-0509754938a5,eb6538f5-c62e-2f65-8e45-fa8174c67061,video,SR-NA_02_0004,Onbekend,personsRaw,person,person,volksgezondheid,volksgezondheid,volksgezondheid,nas-persons-field,,1,"Interview met minister van Volksgezondheid, Rakieb Khudabux",volksgezondheid,true,high-precision
ff74d323-99d5-1913-d289-0509754938a5::eb6538f5-c62e-2f65-8e45-fa8174c67061,ff74d323-99d5-1913-d289-0509754938a5,eb6538f5-c62e-2f65-8e45-fa8174c67061,video,SR-NA_02_0004,Onbekend,personsRaw,person,person,IDB-lening,idb-lening,IDB-lening,nas-persons-field,,1,"Interview met minister van Volksgezondheid, Rakieb Khudabux",IDB-lening,true,high-precision
ffde9a27-9709-5227-304d-2a0c1902a71c::557f46c2-d1e7-2bb3-578e-2a8e1e2f5bc6,ffde9a27-9709-5227-304d-2a0c1902a71c,557f46c2-d1e7-2bb3-578e-2a8e1e2f5bc6,video,SR-NA_02_0449,Onbekend,title,place,plantation,Charlesburg,charlesburg,Charlesburg,stm-gazetteer,stm-02282,1,0penbare vuilstortplaats Charlesburg,0penbare vuilstortplaats Charlesburg,true,high-precision
ffde9a27-9709-5227-304d-2a0c1902a71c::557f46c2-d1e7-2bb3-578e-2a8e1e2f5bc6,ffde9a27-9709-5227-304d-2a0c1902a71c,557f46c2-d1e7-2bb3-578e-2a8e1e2f5bc6,video,SR-NA_02_0449,Onbekend,description,place,plantation,Charlesburg,charlesburg,Charlesburg,stm-gazetteer,stm-02282,1,0penbare vuilstortplaats Charlesburg,De openbare vuilstortplaats te Charlesburg. In de volksmond ook bekend als 'Lande'. Deze plek is intussen opgeheven en verplaatst naar Ornamibo aan de Highway.,true,high-precision
6b3e912a-66aa-1a5a-8639-ad14eab2153b::,6b3e912a-66aa-1a5a-8639-ad14eab2153b,,video,SR-NA_02_1328,Onbekend,personsRaw,person,person,Humphrey Simson,humphrey simson,Humphrey Simson,nas-persons-field,,1,Onder-inspecteur Simson over zichtbaarheid politie rond verkeersdrukte,Humphrey Simson,true,high-precision
6b3e912a-66aa-1a5a-8639-ad14eab2153b::,6b3e912a-66aa-1a5a-8639-ad14eab2153b,,video,SR-NA_02_1328,Onbekend,personsRaw,person,person,Stuart Duyser,stuart duyser,Stuart Duyser,nas-persons-field,,1,Onder-inspecteur Simson over zichtbaarheid politie rond verkeersdrukte,Stuart Duyser,true,high-precision
a3cc25e9-5d0d-695f-94fb-67c8addef271::,a3cc25e9-5d0d-695f-94fb-67c8addef271,,image,SR-NA_01_0270,1990,title,place,street,Kerkplein,kerkplein,Kerkplein,paramaribo-street-standardization,,1,Centrumkerk Kerkplein,Centrumkerk Kerkplein,true,high-precision
a3cc25e9-5d0d-695f-94fb-67c8addef271::,a3cc25e9-5d0d-695f-94fb-67c8addef271,,image,SR-NA_01_0270,1990,description,place,street,Kerkplein,kerkplein,Kerkplein,paramaribo-street-standardization,,1,Centrumkerk Kerkplein,Centrum Kerk aan het Kerkplein,true,high-precision
ddcdc42b-fffa-4720-7c8d-0431061100c3::,ddcdc42b-fffa-4720-7c8d-0431061100c3,,video,SR-NA_02_1327,Onbekend,personsRaw,person,person,Ram Sardjoe,ram sardjoe,Ram Sardjoe,nas-persons-field,,1,Aanname wetsontwerpen in de Nationale Assemblee over investeringen,Ram Sardjoe,true,high-precision
ddcdc42b-fffa-4720-7c8d-0431061100c3::,ddcdc42b-fffa-4720-7c8d-0431061100c3,,video,SR-NA_02_1327,Onbekend,personsRaw,person,person,Ronald Venetiaan,ronald venetiaan,Ronald Venetiaan,nas-persons-field,,1,Aanname wetsontwerpen in de Nationale Assemblee over investeringen,Ronald Venetiaan,true,high-precision
ddcdc42b-fffa-4720-7c8d-0431061100c3::,ddcdc42b-fffa-4720-7c8d-0431061100c3,,video,SR-NA_02_1327,Onbekend,personsRaw,person,person,Humphrey Hildenberg,humphrey hildenberg,Humphrey Hildenberg,nas-persons-field,,1,Aanname wetsontwerpen in de Nationale Assemblee over investeringen,Humphrey Hildenberg,true,high-precision
d06e9155-79c3-b680-afdd-da2710915986::,d06e9155-79c3-b680-afdd-da2710915986,,video,SR-NA_02_1325,Onbekend,personsRaw,person,person,Astrid Tolud,astrid tolud,Astrid Tolud,nas-persons-field,,1,Vrouwenvoetbalselectie van Suriname speelt oefeninterland in het Dr. Ir. Franklin Essedstadion tegen Frans-Guyana,Astrid Tolud,true,high-precision
d06e9155-79c3-b680-afdd-da2710915986::,d06e9155-79c3-b680-afdd-da2710915986,,video,SR-NA_02_1325,Onbekend,personsRaw,person,person,Magnolia Woerdings,magnolia woerdings,Magnolia Woerdings,nas-persons-field,,1,Vrouwenvoetbalselectie van Suriname speelt oefeninterland in het Dr. Ir. Franklin Essedstadion tegen Frans-Guyana,Magnolia Woerdings,true,high-precision
d06e9155-79c3-b680-afdd-da2710915986::,d06e9155-79c3-b680-afdd-da2710915986,,video,SR-NA_02_1325,Onbekend,personsRaw,person,person,Winnie Wisch,winnie wisch,Winnie Wisch,nas-persons-field,,1,Vrouwenvoetbalselectie van Suriname speelt oefeninterland in het Dr. Ir. Franklin Essedstadion tegen Frans-Guyana,Winnie Wisch,true,high-precision
d06e9155-79c3-b680-afdd-da2710915986::,d06e9155-79c3-b680-afdd-da2710915986,,video,SR-NA_02_1325,Onbekend,personsRaw,person,person,Sharon Bell,sharon bell,Sharon Bell,nas-persons-field,,1,Vrouwenvoetbalselectie van Suriname speelt oefeninterland in het Dr. Ir. Franklin Essedstadion tegen Frans-Guyana,Sharon Bell,true,high-precision
29eb72de-acae-556a-81a9-b1a87b190ad0::,29eb72de-acae-556a-81a9-b1a87b190ad0,,video,SR-NA_02_1330_001,Onbekend,personsRaw,person,person,Luci‰n Vriese,luci n vriese,Luci‰n Vriese,nas-persons-field,,1,Luci‰n Vriese in reclames van Waldo?s reisbureau,Luci‰n Vriese,true,high-precision
29eb72de-acae-556a-81a9-b1a87b190ad0::,29eb72de-acae-556a-81a9-b1a87b190ad0,,video,SR-NA_02_1330_001,Onbekend,personsRaw,person,person,Waldo Gobardhan,waldo gobardhan,Waldo Gobardhan,nas-persons-field,,1,Luci‰n Vriese in reclames van Waldo?s reisbureau,Waldo Gobardhan,true,high-precision
76f92351-bfab-6f83-9f9e-c2e97542ded4::,76f92351-bfab-6f83-9f9e-c2e97542ded4,,video,02_1088,6/11/2016,personsRaw,person,person,Paul Schram,paul schram,Paul Schram,nas-persons-field,,1,Verdachten Decembermoorden alsnog voor de rechter,Paul Schram,true,high-precision
76f92351-bfab-6f83-9f9e-c2e97542ded4::,76f92351-bfab-6f83-9f9e-c2e97542ded4,,video,02_1088,6/11/2016,personsRaw,person,person,Hennah Draaibaar,hennah draaibaar,Hennah Draaibaar,nas-persons-field,,1,Verdachten Decembermoorden alsnog voor de rechter,Hennah Draaibaar,true,high-precision
40c9c5c8-ec01-1d7c-b934-8585e967954d::ff758d82-af55-18cc-db47-cc959f981be1,40c9c5c8-ec01-1d7c-b934-8585e967954d,ff758d82-af55-18cc-db47-cc959f981be1,image,SR-NA_01_0464,1987,title,place,plantation,Charlesburg,charlesburg,Charlesburg,stm-gazetteer,stm-02282,1,Repro Salijo Nw Charlesburg,Repro Salijo Nw Charlesburg,true,high-precision
9b6b32ed-3c61-fa6e-4859-f29834f129fd::ceb03bbe-3488-4722-3c38-7c502f1c2227,9b6b32ed-3c61-fa6e-4859-f29834f129fd,ceb03bbe-3488-4722-3c38-7c502f1c2227,image,SR-NA_01_0485,1987,description,place,street,Waterkant,waterkant,Waterkant,paramaribo-street-standardization,,1,Seminar Sarnami Hindi,ndi. Ook twee foto's van het Monument der Gevallenen aan de Waterkant erbij.,true,high-precision
9c8f838a-2fe6-dd03-05a6-79528e0332da::4704d850-acfd-978b-13a7-73592dc7f314,9c8f838a-2fe6-dd03-05a6-79528e0332da,4704d850-acfd-978b-13a7-73592dc7f314,image,SR-NA_01_0443,1987,description,place,street,Kerkplein,kerkplein,Kerkplein,paramaribo-street-standardization,,1,Firstday cover,Firstday cover Postkantoor Kerkplein,true,high-precision
ba492417-a673-aedf-61d7-a7106bb677d3::00a3b46f-56ce-4e97-2489-03b7ffeba640,ba492417-a673-aedf-61d7-a7106bb677d3,00a3b46f-56ce-4e97-2489-03b7ffeba640,image,SR-NA_01_0536,1987,title,place,river,Nickerie,nickerie,Nickerie,stm-gazetteer,stm-00261,1,Nickerie vesting Cyril Morpurgo,Nickerie vesting Cyril Morpurgo,true,high-precision
ba492417-a673-aedf-61d7-a7106bb677d3::00a3b46f-56ce-4e97-2489-03b7ffeba640,ba492417-a673-aedf-61d7-a7106bb677d3,00a3b46f-56ce-4e97-2489-03b7ffeba640,image,SR-NA_01_0536,1987,description,place,river,Nickerie,nickerie,Nickerie,stm-gazetteer,stm-00261,1,Nickerie vesting Cyril Morpurgo,Nickerie vesting Cyril Morpurgo,true,high-precision
ba492417-a673-aedf-61d7-a7106bb677d3::00a3b46f-56ce-4e97-2489-03b7ffeba640,ba492417-a673-aedf-61d7-a7106bb677d3,00a3b46f-56ce-4e97-2489-03b7ffeba640,image,SR-NA_01_0536,1987,keywords,place,river,Nickerie,nickerie,Nickerie,stm-gazetteer,stm-00261,1,Nickerie vesting Cyril Morpurgo,Nickerie | Cyril Morpurgo,true,high-precision
8c0dcc24-0320-13d6-18fa-2c8a0100d50b::a03e1bd8-056b-74a8-ab86-bc173c60fe7f,8c0dcc24-0320-13d6-18fa-2c8a0100d50b,a03e1bd8-056b-74a8-ab86-bc173c60fe7f,image,SR-NA_01_0520,1987,title,place,river,Nickerie,nickerie,Nickerie,stm-gazetteer,stm-00261,1,Nationaal rijstcongres in Nw Nickerie,Nationaal rijstcongres in Nw Nickerie,true,high-precision
8c0dcc24-0320-13d6-18fa-2c8a0100d50b::a03e1bd8-056b-74a8-ab86-bc173c60fe7f,8c0dcc24-0320-13d6-18fa-2c8a0100d50b,a03e1bd8-056b-74a8-ab86-bc173c60fe7f,image,SR-NA_01_0520,1987,description,place,river,Nickerie,nickerie,Nickerie,stm-gazetteer,stm-00261,1,Nationaal rijstcongres in Nw Nickerie,Nationaal rijstcongres in Nw Nickerie,true,high-precision
8c0dcc24-0320-13d6-18fa-2c8a0100d50b::a03e1bd8-056b-74a8-ab86-bc173c60fe7f,8c0dcc24-0320-13d6-18fa-2c8a0100d50b,a03e1bd8-056b-74a8-ab86-bc173c60fe7f,image,SR-NA_01_0520,1987,keywords,place,river,Nickerie,nickerie,Nickerie,stm-gazetteer,stm-00261,1,Nationaal rijstcongres in Nw Nickerie,Nationaal rijstcongres | Nw Nickerie,true,high-precision
ee3409ef-e366-16a2-7d0d-c36243c96411::bb695a1c-879b-6ea3-d8bb-cd7257d4fafa,ee3409ef-e366-16a2-7d0d-c36243c96411,bb695a1c-879b-6ea3-d8bb-cd7257d4fafa,image,SR-NA_01_0583,1987,description,place,street,onbekend,onbekend,onbekend,paramaribo-street-standardization,,1,Een Surinaams Voetbalteam,Een onbekend Surinaams Voetbalteam,true,high-precision
01e59d75-ac78-f950-f291-7ddc2c624593::0b03474e-207d-7e88-5e27-915fbf4dec11,01e59d75-ac78-f950-f291-7ddc2c624593,0b03474e-207d-7e88-5e27-915fbf4dec11,video,SR-NA_02_1392,1981,personsRaw,person,person,Sark,sark,Sark,nas-persons-field,,1,Savannarally 1981,Sark,true,high-precision
01e59d75-ac78-f950-f291-7ddc2c624593::0b03474e-207d-7e88-5e27-915fbf4dec11,01e59d75-ac78-f950-f291-7ddc2c624593,0b03474e-207d-7e88-5e27-915fbf4dec11,video,SR-NA_02_1392,1981,personsRaw,person,person,Savanna,savanna,Savanna,nas-persons-field,,1,Savannarally 1981,Savanna,true,high-precision
31601653-f5b0-a8ff-b41e-e40bb941d182::e7c9ba10-cbed-a907-c0e9-8b2602c536e0,31601653-f5b0-a8ff-b41e-e40bb941d182,e7c9ba10-cbed-a907-c0e9-8b2602c536e0,image,SR-NA_01_0205,1952,keywords,place,river,Marowijne,marowijne,Marowijne,stm-gazetteer,stm-00363,1,Expeditie Bioloog Dick Geijskes,met_kind_gevlochten_hoofdhaar | Grankreek (Paramaccaners) | Marowijne | Malobbi_zuidoever_Tapanahony | Bosschade_door_grondjesbrand | Grondje_Aucaners_met_hoge_cassave | grondje_in_kapoewer,true,high-precision
