europeanaId,europeanaGuid,europeanaType,field,category,matchedTerm,matchedTermNormalized,canonicalName,matchSource,stmGazetteerId,termAmbiguityCount,surinameConfidence,isStrictSuriname,naturalHistoryFlag,title,snippet,plantationContextHint,streetContextHint,lowHangingSpecific,reviewBucket
/1417/https___archief_nl_id_foto_adbe8eb6_d0b4_102d_bcf8_003048976d84,https://www.europeana.eu/item/1417/https___archief_nl_id_foto_adbe8eb6_d0b4_102d_bcf8_003048976d84?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,plantation,Onverwacht,onverwacht,Onverwacht,stm-gazetteer,stm-00715,5,strict,true,false,Prinses Beatrix in Suriname. Te Onverwacht worden aan haar geschenken aangeboden door de Indiaanse bevolking,Prinses Beatrix in Suriname. Te Onverwacht worden aan haar geschenken aangeboden door de Indiaanse bevolking,false,false,false,ambiguous
/1417/https___archief_nl_id_foto_adbe8eb6_d0b4_102d_bcf8_003048976d84,https://www.europeana.eu/item/1417/https___archief_nl_id_foto_adbe8eb6_d0b4_102d_bcf8_003048976d84?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,plantation,Onverwacht,onverwacht,Onverwacht,stm-gazetteer,stm-00715,5,strict,true,false,Prinses Beatrix in Suriname. Te Onverwacht worden aan haar geschenken aangeboden door de Indiaanse bevolking,Prinses Beatrix in Suriname. Te Onverwacht worden aan haar geschenken aangeboden door de Indiaanse bevolking,false,false,false,ambiguous
/1417/https___archief_nl_id_foto_adbe8eb6_d0b4_102d_bcf8_003048976d84,https://www.europeana.eu/item/1417/https___archief_nl_id_foto_adbe8eb6_d0b4_102d_bcf8_003048976d84?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,plantation,Onverwacht,onverwacht,Onverwacht,stm-gazetteer,stm-00852,5,strict,true,false,Prinses Beatrix in Suriname. Te Onverwacht worden aan haar geschenken aangeboden door de Indiaanse bevolking,Prinses Beatrix in Suriname. Te Onverwacht worden aan haar geschenken aangeboden door de Indiaanse bevolking,false,false,false,ambiguous
/1417/https___archief_nl_id_foto_adbe8eb6_d0b4_102d_bcf8_003048976d84,https://www.europeana.eu/item/1417/https___archief_nl_id_foto_adbe8eb6_d0b4_102d_bcf8_003048976d84?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,plantation,Onverwacht,onverwacht,Onverwacht,stm-gazetteer,stm-00852,5,strict,true,false,Prinses Beatrix in Suriname. Te Onverwacht worden aan haar geschenken aangeboden door de Indiaanse bevolking,Prinses Beatrix in Suriname. Te Onverwacht worden aan haar geschenken aangeboden door de Indiaanse bevolking,false,false,false,ambiguous
/1417/https___archief_nl_id_foto_adbe8eb6_d0b4_102d_bcf8_003048976d84,https://www.europeana.eu/item/1417/https___archief_nl_id_foto_adbe8eb6_d0b4_102d_bcf8_003048976d84?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,plantation,Onverwacht,onverwacht,Onverwacht,stm-gazetteer,stm-00855,5,strict,true,false,Prinses Beatrix in Suriname. Te Onverwacht worden aan haar geschenken aangeboden door de Indiaanse bevolking,Prinses Beatrix in Suriname. Te Onverwacht worden aan haar geschenken aangeboden door de Indiaanse bevolking,false,false,false,ambiguous
/1417/https___archief_nl_id_foto_adbe8eb6_d0b4_102d_bcf8_003048976d84,https://www.europeana.eu/item/1417/https___archief_nl_id_foto_adbe8eb6_d0b4_102d_bcf8_003048976d84?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,plantation,Onverwacht,onverwacht,Onverwacht,stm-gazetteer,stm-00855,5,strict,true,false,Prinses Beatrix in Suriname. Te Onverwacht worden aan haar geschenken aangeboden door de Indiaanse bevolking,Prinses Beatrix in Suriname. Te Onverwacht worden aan haar geschenken aangeboden door de Indiaanse bevolking,false,false,false,ambiguous
/1417/https___archief_nl_id_foto_adbe8eb6_d0b4_102d_bcf8_003048976d84,https://www.europeana.eu/item/1417/https___archief_nl_id_foto_adbe8eb6_d0b4_102d_bcf8_003048976d84?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,plantation,Onverwacht,onverwacht,Onverwacht,stm-gazetteer,stm-00859,5,strict,true,false,Prinses Beatrix in Suriname. Te Onverwacht worden aan haar geschenken aangeboden door de Indiaanse bevolking,Prinses Beatrix in Suriname. Te Onverwacht worden aan haar geschenken aangeboden door de Indiaanse bevolking,false,false,false,ambiguous
/1417/https___archief_nl_id_foto_adbe8eb6_d0b4_102d_bcf8_003048976d84,https://www.europeana.eu/item/1417/https___archief_nl_id_foto_adbe8eb6_d0b4_102d_bcf8_003048976d84?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,plantation,Onverwacht,onverwacht,Onverwacht,stm-gazetteer,stm-00859,5,strict,true,false,Prinses Beatrix in Suriname. Te Onverwacht worden aan haar geschenken aangeboden door de Indiaanse bevolking,Prinses Beatrix in Suriname. Te Onverwacht worden aan haar geschenken aangeboden door de Indiaanse bevolking,false,false,false,ambiguous
/1417/https___archief_nl_id_foto_adbe8eb6_d0b4_102d_bcf8_003048976d84,https://www.europeana.eu/item/1417/https___archief_nl_id_foto_adbe8eb6_d0b4_102d_bcf8_003048976d84?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,plantation,Onverwacht,onverwacht,Onverwacht,stm-gazetteer,stm-02147,5,strict,true,false,Prinses Beatrix in Suriname. Te Onverwacht worden aan haar geschenken aangeboden door de Indiaanse bevolking,Prinses Beatrix in Suriname. Te Onverwacht worden aan haar geschenken aangeboden door de Indiaanse bevolking,false,false,false,ambiguous
/1417/https___archief_nl_id_foto_adbe8eb6_d0b4_102d_bcf8_003048976d84,https://www.europeana.eu/item/1417/https___archief_nl_id_foto_adbe8eb6_d0b4_102d_bcf8_003048976d84?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,plantation,Onverwacht,onverwacht,Onverwacht,stm-gazetteer,stm-02147,5,strict,true,false,Prinses Beatrix in Suriname. Te Onverwacht worden aan haar geschenken aangeboden door de Indiaanse bevolking,Prinses Beatrix in Suriname. Te Onverwacht worden aan haar geschenken aangeboden door de Indiaanse bevolking,false,false,false,ambiguous
/1417/https___archief_nl_id_foto_adbe910e_d0b4_102d_bcf8_003048976d84,https://www.europeana.eu/item/1417/https___archief_nl_id_foto_adbe910e_d0b4_102d_bcf8_003048976d84?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,plantation,Onverwacht,onverwacht,Onverwacht,stm-gazetteer,stm-00715,5,strict,true,false,Prinses Beatrix in Suriname. Te Onverwacht neemt prinses Beatrix een geschenk in ontvangst van een meisje in Koto kleding,Prinses Beatrix in Suriname. Te Onverwacht neemt prinses Beatrix een geschenk in ontvangst van een meisje in Koto kleding,false,false,false,ambiguous
/1417/https___archief_nl_id_foto_adbe910e_d0b4_102d_bcf8_003048976d84,https://www.europeana.eu/item/1417/https___archief_nl_id_foto_adbe910e_d0b4_102d_bcf8_003048976d84?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,plantation,Onverwacht,onverwacht,Onverwacht,stm-gazetteer,stm-00715,5,strict,true,false,Prinses Beatrix in Suriname. Te Onverwacht neemt prinses Beatrix een geschenk in ontvangst van een meisje in Koto kleding,Prinses Beatrix in Suriname. Te Onverwacht neemt prinses Beatrix een geschenk in ontvangst van een meisje in Koto kleding,false,false,false,ambiguous
/1417/https___archief_nl_id_foto_adbe910e_d0b4_102d_bcf8_003048976d84,https://www.europeana.eu/item/1417/https___archief_nl_id_foto_adbe910e_d0b4_102d_bcf8_003048976d84?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,plantation,Onverwacht,onverwacht,Onverwacht,stm-gazetteer,stm-00852,5,strict,true,false,Prinses Beatrix in Suriname. Te Onverwacht neemt prinses Beatrix een geschenk in ontvangst van een meisje in Koto kleding,Prinses Beatrix in Suriname. Te Onverwacht neemt prinses Beatrix een geschenk in ontvangst van een meisje in Koto kleding,false,false,false,ambiguous
/1417/https___archief_nl_id_foto_adbe910e_d0b4_102d_bcf8_003048976d84,https://www.europeana.eu/item/1417/https___archief_nl_id_foto_adbe910e_d0b4_102d_bcf8_003048976d84?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,plantation,Onverwacht,onverwacht,Onverwacht,stm-gazetteer,stm-00852,5,strict,true,false,Prinses Beatrix in Suriname. Te Onverwacht neemt prinses Beatrix een geschenk in ontvangst van een meisje in Koto kleding,Prinses Beatrix in Suriname. Te Onverwacht neemt prinses Beatrix een geschenk in ontvangst van een meisje in Koto kleding,false,false,false,ambiguous
/1417/https___archief_nl_id_foto_adbe910e_d0b4_102d_bcf8_003048976d84,https://www.europeana.eu/item/1417/https___archief_nl_id_foto_adbe910e_d0b4_102d_bcf8_003048976d84?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,plantation,Onverwacht,onverwacht,Onverwacht,stm-gazetteer,stm-00855,5,strict,true,false,Prinses Beatrix in Suriname. Te Onverwacht neemt prinses Beatrix een geschenk in ontvangst van een meisje in Koto kleding,Prinses Beatrix in Suriname. Te Onverwacht neemt prinses Beatrix een geschenk in ontvangst van een meisje in Koto kleding,false,false,false,ambiguous
/1417/https___archief_nl_id_foto_adbe910e_d0b4_102d_bcf8_003048976d84,https://www.europeana.eu/item/1417/https___archief_nl_id_foto_adbe910e_d0b4_102d_bcf8_003048976d84?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,plantation,Onverwacht,onverwacht,Onverwacht,stm-gazetteer,stm-00855,5,strict,true,false,Prinses Beatrix in Suriname. Te Onverwacht neemt prinses Beatrix een geschenk in ontvangst van een meisje in Koto kleding,Prinses Beatrix in Suriname. Te Onverwacht neemt prinses Beatrix een geschenk in ontvangst van een meisje in Koto kleding,false,false,false,ambiguous
/1417/https___archief_nl_id_foto_adbe910e_d0b4_102d_bcf8_003048976d84,https://www.europeana.eu/item/1417/https___archief_nl_id_foto_adbe910e_d0b4_102d_bcf8_003048976d84?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,plantation,Onverwacht,onverwacht,Onverwacht,stm-gazetteer,stm-00859,5,strict,true,false,Prinses Beatrix in Suriname. Te Onverwacht neemt prinses Beatrix een geschenk in ontvangst van een meisje in Koto kleding,Prinses Beatrix in Suriname. Te Onverwacht neemt prinses Beatrix een geschenk in ontvangst van een meisje in Koto kleding,false,false,false,ambiguous
/1417/https___archief_nl_id_foto_adbe910e_d0b4_102d_bcf8_003048976d84,https://www.europeana.eu/item/1417/https___archief_nl_id_foto_adbe910e_d0b4_102d_bcf8_003048976d84?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,plantation,Onverwacht,onverwacht,Onverwacht,stm-gazetteer,stm-00859,5,strict,true,false,Prinses Beatrix in Suriname. Te Onverwacht neemt prinses Beatrix een geschenk in ontvangst van een meisje in Koto kleding,Prinses Beatrix in Suriname. Te Onverwacht neemt prinses Beatrix een geschenk in ontvangst van een meisje in Koto kleding,false,false,false,ambiguous
/1417/https___archief_nl_id_foto_adbe910e_d0b4_102d_bcf8_003048976d84,https://www.europeana.eu/item/1417/https___archief_nl_id_foto_adbe910e_d0b4_102d_bcf8_003048976d84?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,plantation,Onverwacht,onverwacht,Onverwacht,stm-gazetteer,stm-02147,5,strict,true,false,Prinses Beatrix in Suriname. Te Onverwacht neemt prinses Beatrix een geschenk in ontvangst van een meisje in Koto kleding,Prinses Beatrix in Suriname. Te Onverwacht neemt prinses Beatrix een geschenk in ontvangst van een meisje in Koto kleding,false,false,false,ambiguous
/1417/https___archief_nl_id_foto_adbe910e_d0b4_102d_bcf8_003048976d84,https://www.europeana.eu/item/1417/https___archief_nl_id_foto_adbe910e_d0b4_102d_bcf8_003048976d84?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,plantation,Onverwacht,onverwacht,Onverwacht,stm-gazetteer,stm-02147,5,strict,true,false,Prinses Beatrix in Suriname. Te Onverwacht neemt prinses Beatrix een geschenk in ontvangst van een meisje in Koto kleding,Prinses Beatrix in Suriname. Te Onverwacht neemt prinses Beatrix een geschenk in ontvangst van een meisje in Koto kleding,false,false,false,ambiguous
/1417/https___archief_nl_id_foto_adbf30e6_d0b4_102d_bcf8_003048976d84,https://www.europeana.eu/item/1417/https___archief_nl_id_foto_adbf30e6_d0b4_102d_bcf8_003048976d84?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,plantation,Lelydorp,lelydorp,Lelydorp,stm-gazetteer,stm-01282,1,strict,true,false,Prinselijk paar in Suriname. Prinses Beatrix en prins Claus bezoeken Lelydorp,Suriname. Prinses Beatrix en prins Claus bezoeken Lelydorp,false,false,false,needs-review
/1417/https___archief_nl_id_foto_adbf30e6_d0b4_102d_bcf8_003048976d84,https://www.europeana.eu/item/1417/https___archief_nl_id_foto_adbf30e6_d0b4_102d_bcf8_003048976d84?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,plantation,Lelydorp,lelydorp,Lelydorp,stm-gazetteer,stm-01282,1,strict,true,false,Prinselijk paar in Suriname. Prinses Beatrix en prins Claus bezoeken Lelydorp,Suriname. Prinses Beatrix en prins Claus bezoeken Lelydorp,false,false,false,needs-review
/1417/https___archief_nl_id_foto_adc132a6_d0b4_102d_bcf8_003048976d84,https://www.europeana.eu/item/1417/https___archief_nl_id_foto_adc132a6_d0b4_102d_bcf8_003048976d84?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,plantation,De Nieuwe Grond,de nieuwe grond,De Nieuwe Grond,stm-gazetteer,stm-02301,2,strict,true,false,"Prinselijk paar in Suriname. Een Hindoe priester hangt te \""De Nieuwe Grond\"" prinses Beatrix een krans om","paar in Suriname. Een Hindoe priester hangt te \""De Nieuwe Grond\"" prinses Beatrix een krans om",false,false,false,needs-review
/1417/https___archief_nl_id_foto_adc132a6_d0b4_102d_bcf8_003048976d84,https://www.europeana.eu/item/1417/https___archief_nl_id_foto_adc132a6_d0b4_102d_bcf8_003048976d84?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,plantation,De Nieuwe Grond,de nieuwe grond,De Nieuwe Grond,stm-gazetteer,stm-02301,2,strict,true,false,"Prinselijk paar in Suriname. Een Hindoe priester hangt te \""De Nieuwe Grond\"" prinses Beatrix een krans om","paar in Suriname. Een Hindoe priester hangt te \""De Nieuwe Grond\"" prinses Beatrix een krans om",false,false,false,needs-review
/1417/https___archief_nl_id_foto_adc132a6_d0b4_102d_bcf8_003048976d84,https://www.europeana.eu/item/1417/https___archief_nl_id_foto_adc132a6_d0b4_102d_bcf8_003048976d84?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,plantation,De Nieuwe Grond,de nieuwe grond,De Nieuwe Grond,plantages-dataset,,2,strict,true,false,"Prinselijk paar in Suriname. Een Hindoe priester hangt te \""De Nieuwe Grond\"" prinses Beatrix een krans om","paar in Suriname. Een Hindoe priester hangt te \""De Nieuwe Grond\"" prinses Beatrix een krans om",false,false,false,needs-review
/1417/https___archief_nl_id_foto_adc132a6_d0b4_102d_bcf8_003048976d84,https://www.europeana.eu/item/1417/https___archief_nl_id_foto_adc132a6_d0b4_102d_bcf8_003048976d84?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,plantation,De Nieuwe Grond,de nieuwe grond,De Nieuwe Grond,plantages-dataset,,2,strict,true,false,"Prinselijk paar in Suriname. Een Hindoe priester hangt te \""De Nieuwe Grond\"" prinses Beatrix een krans om","paar in Suriname. Een Hindoe priester hangt te \""De Nieuwe Grond\"" prinses Beatrix een krans om",false,false,false,needs-review
/1417/https___archief_nl_id_foto_adc816e8_d0b4_102d_bcf8_003048976d84,https://www.europeana.eu/item/1417/https___archief_nl_id_foto_adc816e8_d0b4_102d_bcf8_003048976d84?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,plantation,Domburg,domburg,Domburg,stm-gazetteer,stm-01394,2,strict,true,false,"Prinses Irene en haar zuster Margriet, op rondreis in de West, genieten van een koele dronk van Surinaamse bodem, aangeboden in Domburg (Suriname): klappermelk. De klappers zijn kleurig verpakt in een zacht omhulsel, de koele melk wordt gedronken door een rietje. De prinsessen genoten.","n koele dronk van Surinaamse bodem, aangeboden in Domburg (Suriname): klappermelk. De klappers zijn kleurig verpakt in een zacht omhulsel, de koele melk word",false,false,false,needs-review
/1417/https___archief_nl_id_foto_adc816e8_d0b4_102d_bcf8_003048976d84,https://www.europeana.eu/item/1417/https___archief_nl_id_foto_adc816e8_d0b4_102d_bcf8_003048976d84?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,plantation,Domburg,domburg,Domburg,stm-gazetteer,stm-01394,2,strict,true,false,"Prinses Irene en haar zuster Margriet, op rondreis in de West, genieten van een koele dronk van Surinaamse bodem, aangeboden in Domburg (Suriname): klappermelk. De klappers zijn kleurig verpakt in een zacht omhulsel, de koele melk wordt gedronken door een rietje. De prinsessen genoten.","n koele dronk van Surinaamse bodem, aangeboden in Domburg (Suriname): klappermelk. De klappers zijn kleurig verpakt in een zacht omhulsel, de koele melk word",false,false,false,needs-review
/1417/https___archief_nl_id_foto_adc816e8_d0b4_102d_bcf8_003048976d84,https://www.europeana.eu/item/1417/https___archief_nl_id_foto_adc816e8_d0b4_102d_bcf8_003048976d84?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,plantation,Domburg,domburg,Domburg,plantages-dataset,,2,strict,true,false,"Prinses Irene en haar zuster Margriet, op rondreis in de West, genieten van een koele dronk van Surinaamse bodem, aangeboden in Domburg (Suriname): klappermelk. De klappers zijn kleurig verpakt in een zacht omhulsel, de koele melk wordt gedronken door een rietje. De prinsessen genoten.","n koele dronk van Surinaamse bodem, aangeboden in Domburg (Suriname): klappermelk. De klappers zijn kleurig verpakt in een zacht omhulsel, de koele melk word",false,false,false,needs-review
/1417/https___archief_nl_id_foto_adc816e8_d0b4_102d_bcf8_003048976d84,https://www.europeana.eu/item/1417/https___archief_nl_id_foto_adc816e8_d0b4_102d_bcf8_003048976d84?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,plantation,Domburg,domburg,Domburg,plantages-dataset,,2,strict,true,false,"Prinses Irene en haar zuster Margriet, op rondreis in de West, genieten van een koele dronk van Surinaamse bodem, aangeboden in Domburg (Suriname): klappermelk. De klappers zijn kleurig verpakt in een zacht omhulsel, de koele melk wordt gedronken door een rietje. De prinsessen genoten.","n koele dronk van Surinaamse bodem, aangeboden in Domburg (Suriname): klappermelk. De klappers zijn kleurig verpakt in een zacht omhulsel, de koele melk word",false,false,false,needs-review
/1417/https___archief_nl_id_foto_aeac4002_d0b4_102d_bcf8_003048976d84,https://www.europeana.eu/item/1417/https___archief_nl_id_foto_aeac4002_d0b4_102d_bcf8_003048976d84?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,street,Gravenstraat,gravenstraat,Gravenstraat,paramaribo-street-standardization,,1,strict,true,false,De Petrus en Paulus-kathedraal aan de Gravenstraat in Paramaribo,De Petrus en Paulus-kathedraal aan de Gravenstraat in Paramaribo,false,true,true,high-precision
/1417/https___archief_nl_id_foto_aeac4002_d0b4_102d_bcf8_003048976d84,https://www.europeana.eu/item/1417/https___archief_nl_id_foto_aeac4002_d0b4_102d_bcf8_003048976d84?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,street,Gravenstraat,gravenstraat,Gravenstraat,paramaribo-street-standardization,,1,strict,true,false,De Petrus en Paulus-kathedraal aan de Gravenstraat in Paramaribo,De Petrus en Paulus-kathedraal aan de Gravenstraat in Paramaribo,false,true,true,high-precision
/1417/https___archief_nl_id_foto_aeac40c0_d0b4_102d_bcf8_003048976d84,https://www.europeana.eu/item/1417/https___archief_nl_id_foto_aeac40c0_d0b4_102d_bcf8_003048976d84?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,street,Gravenstraat,gravenstraat,Gravenstraat,paramaribo-street-standardization,,1,strict,true,false,De Gravenstraat in Paramaribo,De Gravenstraat in Paramaribo,false,true,true,high-precision
/1417/https___archief_nl_id_foto_aeac40c0_d0b4_102d_bcf8_003048976d84,https://www.europeana.eu/item/1417/https___archief_nl_id_foto_aeac40c0_d0b4_102d_bcf8_003048976d84?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,street,Gravenstraat,gravenstraat,Gravenstraat,paramaribo-street-standardization,,1,strict,true,false,De Gravenstraat in Paramaribo,De Gravenstraat in Paramaribo,false,true,true,high-precision
/1417/https___archief_nl_id_foto_aeac42fa_d0b4_102d_bcf8_003048976d84,https://www.europeana.eu/item/1417/https___archief_nl_id_foto_aeac42fa_d0b4_102d_bcf8_003048976d84?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,street,Gravenstraat,gravenstraat,Gravenstraat,paramaribo-street-standardization,,1,strict,true,false,De Gravenstraat in Paramaribo,De Gravenstraat in Paramaribo,false,true,true,high-precision
/1417/https___archief_nl_id_foto_aeac42fa_d0b4_102d_bcf8_003048976d84,https://www.europeana.eu/item/1417/https___archief_nl_id_foto_aeac42fa_d0b4_102d_bcf8_003048976d84?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,street,Gravenstraat,gravenstraat,Gravenstraat,paramaribo-street-standardization,,1,strict,true,false,De Gravenstraat in Paramaribo,De Gravenstraat in Paramaribo,false,true,true,high-precision
/1417/https___archief_nl_id_foto_aeac4480_d0b4_102d_bcf8_003048976d84,https://www.europeana.eu/item/1417/https___archief_nl_id_foto_aeac4480_d0b4_102d_bcf8_003048976d84?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,street,Gouvernementsplein,gouvernementsplein,Gouvernementsplein,paramaribo-street-standardization,,1,strict,true,false,Het Gouverneurspaleis op het Gouvernementsplein in Paramaribo,Het Gouverneurspaleis op het Gouvernementsplein in Paramaribo,false,true,true,high-precision
/1417/https___archief_nl_id_foto_aeac4480_d0b4_102d_bcf8_003048976d84,https://www.europeana.eu/item/1417/https___archief_nl_id_foto_aeac4480_d0b4_102d_bcf8_003048976d84?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,street,Gouvernementsplein,gouvernementsplein,Gouvernementsplein,paramaribo-street-standardization,,1,strict,true,false,Het Gouverneurspaleis op het Gouvernementsplein in Paramaribo,Het Gouverneurspaleis op het Gouvernementsplein in Paramaribo,false,true,true,high-precision
/1417/https___archief_nl_id_foto_aeac4548_d0b4_102d_bcf8_003048976d84,https://www.europeana.eu/item/1417/https___archief_nl_id_foto_aeac4548_d0b4_102d_bcf8_003048976d84?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,street,Gouvernementsplein,gouvernementsplein,Gouvernementsplein,paramaribo-street-standardization,,1,strict,true,false,Een gezelschap op het terras van het Palacehotel aan het Gouvernementsplein in Paramaribo. Tweede van links Johan Ferrier. Rechts mevrouw Van de Poll,elschap op het terras van het Palacehotel aan het Gouvernementsplein in Paramaribo. Tweede van links Johan Ferrier. Rechts mevrouw Van de Poll,false,true,true,high-precision
/1417/https___archief_nl_id_foto_aeac4548_d0b4_102d_bcf8_003048976d84,https://www.europeana.eu/item/1417/https___archief_nl_id_foto_aeac4548_d0b4_102d_bcf8_003048976d84?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,street,Gouvernementsplein,gouvernementsplein,Gouvernementsplein,paramaribo-street-standardization,,1,strict,true,false,Een gezelschap op het terras van het Palacehotel aan het Gouvernementsplein in Paramaribo. Tweede van links Johan Ferrier. Rechts mevrouw Van de Poll,elschap op het terras van het Palacehotel aan het Gouvernementsplein in Paramaribo. Tweede van links Johan Ferrier. Rechts mevrouw Van de Poll,false,true,true,high-precision
/1417/https___archief_nl_id_foto_aeac4606_d0b4_102d_bcf8_003048976d84,https://www.europeana.eu/item/1417/https___archief_nl_id_foto_aeac4606_d0b4_102d_bcf8_003048976d84?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,street,Gouvernementsplein,gouvernementsplein,Gouvernementsplein,paramaribo-street-standardization,,1,strict,true,false,Een gezelschap op het terras van het Palacehotel aan het Gouvernementsplein in Paramaribo. Tweede van links Johan Ferrier. Rechts mevrouw Van de Poll,elschap op het terras van het Palacehotel aan het Gouvernementsplein in Paramaribo. Tweede van links Johan Ferrier. Rechts mevrouw Van de Poll,false,true,true,high-precision
